8.359602912577834388e+00
8.379516833290141520e+00
1.123188702660828397e+01
7.993303116944299624e+00
-3.288707647989453697e+00
-4.679644122131819906e+00
-6.085831106028629200e+00
-6.113684221488181691e+00
